Yield,CapUt M,CorpP M,PERatio M,CAPE M,aCDebt M,aTobinQ M,ISM_PMI,Manu M,Momen5,Moving Average,spy_Price,Daily_Return,Result
0.243809524,-0.157475,-0.022647848,0.235249825,0.008505189,0.103213026,-0.135969771,0.273333333,-0.14426617,0.117502437,-0.12481947,100.910004,-0.016846744,-1
0.233174603,-0.157475,-0.048117801,0.244184582,0.008505189,0.103213026,-0.135969771,0.273333333,-0.14426617,0.27467123,-0.062517482,101.940002,-0.039238767,-1
0.222539683,-0.157475,-0.068305304,0.239707735,0.008505189,0.103213026,-0.135969771,0.273333333,-0.14426617,0.370313568,-0.057701839,102.230003,-0.03805152,-1
0.211904762,-0.157475,-0.078284537,0.246520934,0.068550112,0.103213026,-0.135969771,0.273333333,-0.14426617,0.417172021,-0.059278442,102.389999,-0.046293555,-1
0.201111111,-0.157475,-0.06937158,0.240438247,0.068550112,0.103213026,-0.135969771,0.273333333,-0.14426617,0.362935607,-0.074227735,102.339996,-0.044948194,-1
0.191746032,-0.157475,-0.054717591,0.230345313,0.068550112,0.103213026,-0.135969771,0.273333333,-0.14426617,0.188594615,-0.091201179,102.260002,-0.048699422,-1
0.183492063,-0.157475,-0.041840145,0.221379905,0.068550112,0.103213026,-0.135969771,0.273333333,-0.14426617,-0.033713303,-0.136598285,101.699997,-0.049852509,-1
0.174761905,-0.157475,-0.025110944,0.209596306,0.068550112,0.103213026,-0.135969771,0.273333333,-0.14426617,-0.111255208,-0.159445987,101.440002,-0.045248461,-1
0.165873016,-0.157475,0.009064055,0.18503243,0.068550112,0.103213026,-0.135969771,0.273333333,-0.14426617,-0.27445181,-0.227545195,100.459999,-0.031953006,-1
0.157777778,-0.157475,0.048534384,0.155810169,0.068550112,0.103213026,-0.135969771,0.273333333,-0.14426617,-0.432899561,-0.30194984,99.330002,-0.023054475,-1
0.15047619,-0.157475,0.049376116,0.155176733,0.068550112,0.103213026,-0.135969771,0.273333333,-0.14426617,-0.439184274,-0.310415934,99.209999,-0.022175154,-1
0.143015873,-0.157475,0.081270224,0.130850331,0.068550112,0.103213026,-0.135969771,0.273333333,-0.14426617,-0.548439996,-0.391330254,97.940002,0.000714723,0
0.136984127,-0.157475,0.079771887,0.132007501,0.068550112,0.103213026,-0.135969771,0.273333333,-0.14426617,-0.450333555,-0.365719844,98.339996,0.001932103,0
0.132539683,-0.157475,0.097012368,0.118605397,0.068550112,0.103213026,-0.135969771,0.273333333,-0.14426617,-0.41108872,-0.409408713,97.650002,0.004301055,0
0.128095238,-0.157475,0.114090798,0.105138303,0.068550112,0.103213026,-0.135969771,0.273333333,-0.14426617,-0.232395573,-0.402808942,97.739998,0.009617373,0
0.122698413,-0.157475,0.129123327,0.093123944,0.030866981,0.103213026,-0.135969771,0.18,-0.14426617,-0.283423405,-0.432311352,97.279999,0.017680932,1
0.116984127,-0.157475,0.149983586,0.076197283,0.030866981,0.103213026,-0.135969771,0.18,-0.14426617,-0.193670265,-0.474192965,96.629997,0.024112616,1
0.111587302,-0.157475,0.149392117,0.076681358,0.030866981,0.103213026,-0.135969771,0.18,-0.14426617,-0.219779929,-0.458993109,96.849998,0.019101694,1
0.105873016,-0.157475,0.131877434,0.090906263,0.030866981,0.103213026,-0.135969771,0.18,-0.14426617,-0.058759016,-0.431827247,97.25,0.014807219,0
0.10047619,-0.157475,0.143957956,0.092910929,0.030866981,0.103213026,-0.135969771,0.18,-0.14426617,-0.103049846,-0.445258797,97.040001,0.019579565,1
0.096349206,-0.157475,0.165219552,0.07554409,0.030866981,0.103213026,-0.135969771,0.18,-0.14426617,-0.039759818,-0.446838183,97.010002,0.018554747,1
0.094126984,-0.157475,0.148402433,0.089306566,0.030866981,0.103213026,-0.135969771,0.18,-0.14426617,0.20114638,-0.380453422,98.010002,0.007448179,0
0.092539683,-0.157475,0.139428617,0.096570151,0.030866981,0.103213026,-0.135969771,0.18,-0.14426617,0.243580783,-0.347827177,98.529999,0.003349254,0
0.092222222,-0.157475,0.15689659,0.08237997,-0.007762543,0.103213026,-0.135969771,0.18,-0.14426617,0.119448208,-0.379819088,98.07,0.012745998,0
0.091269841,-0.157475,0.157649704,0.061546462,-0.007762543,0.103213026,-0.135969771,0.18,-0.14426617,0.237419509,-0.340977665,98.68,0.013579216,0
0.08984127,-0.157475,0.105827115,0.059505688,-0.007762543,0.103213026,-0.135969771,0.18,-0.14426617,0.287156999,-0.32225615,99,0.017575737,1
0.087301587,-0.157475,0.103792468,0.061153384,-0.007762543,0.103213026,-0.135969771,0.18,-0.14426617,0.137140116,-0.327129084,98.959999,0.022635388,1
0.083809524,-0.157475,0.114327724,0.052591334,-0.007762543,0.103213026,-0.135969771,0.18,-0.14426617,0.024605298,-0.346239261,98.699997,0.025633294,1
0.08,-0.157475,0.108329956,0.057474995,-0.007762543,0.103213026,-0.135969771,0.18,-0.14426617,0.089747403,-0.34822264,98.690002,0.020670797,1
0.076984127,-0.157475,0.105027712,0.060153394,-0.007762543,0.103213026,-0.135969771,0.18,-0.14426617,0.037541078,-0.333172464,98.940002,0.015969223,0
0.074285714,-0.157475,0.110422041,0.055774306,-0.007762543,0.103213026,-0.135969771,0.18,-0.14426617,-0.027470037,-0.34205781,98.809998,0.020746919,1
0.071587302,-0.157475,0.105865845,0.059474296,-0.007762543,0.103213026,-0.135969771,0.18,-0.14426617,-0.03182977,-0.345653182,98.739998,0.02531902,1
0.069047619,-0.157475,0.093383166,0.069539447,-0.007762543,0.103213026,-0.135969771,0.18,-0.14426617,0.023121297,-0.336286098,98.860001,0.02670442,1
0.066031746,-0.157475,0.069155796,0.088779669,-0.105093009,0.103213026,-0.135969771,0.12,-0.14426617,0.090615902,-0.304775905,99.32,0.022855377,1
0.063174603,-0.157475,0.0553814,0.09954859,-0.105093009,0.103213026,-0.135969771,0.12,-0.14426617,0.154254154,-0.256275612,100.019997,0.016396791,0
0.062063492,-0.157475,0.032054685,0.117511423,-0.105093009,0.103213026,-0.135969771,0.12,-0.14426617,0.273688993,-0.205600084,100.739998,0.014889816,0
0.062063492,-0.157475,0.022881318,0.125187041,-0.105093009,0.103213026,-0.135969771,0.12,-0.14426617,0.347261303,-0.172389305,101.199997,0.013735168,0
0.063174603,-0.157475,0.02606838,0.122771797,-0.105093009,0.103213026,-0.135969771,0.12,-0.14426617,0.334457872,-0.168230814,101.230003,0.011162679,0
0.063809524,-0.157475,0.024444716,0.124003032,-0.105093009,0.103213026,-0.135969771,0.12,-0.14426617,0.199969219,-0.201703175,100.730003,0.015685446,0
0.064444444,-0.157475,0.016165423,0.130256237,-0.105093009,0.103213026,-0.135969771,0.12,-0.150112748,0.071059066,-0.214857072,100.519997,0.021388789,1
0.064920635,-0.157475,0.004302984,0.139143422,-0.105093009,0.103213026,-0.135969771,0.12,0.056832244,0.01699711,-0.190476128,100.860001,0.019829466,1
0.064761905,-0.157475,-0.019093328,0.1564263,-0.105093009,0.103213026,-0.135969771,0.12,0.056832244,0.005644438,-0.163720768,101.239998,0.019557517,1
0.063492063,-0.157475,-0.036188118,0.168852628,-0.105093009,0.103213026,-0.135969771,0.12,0.056832244,0.038000985,-0.142735989,101.5,0.021773389,1
0.061746032,-0.157475,-0.040080866,0.171658914,-0.105093009,0.103213026,-0.135969771,0.12,0.056832244,0.120933308,-0.136309212,101.589996,0.020769771,1
0.06,-0.1637625,-0.035263309,0.159230116,-0.105093009,-0.059647676,0.252396963,0.12,0.056832244,0.160198836,-0.132027117,101.660004,0.020460298,1
0.058888889,0.062,-0.044522291,0.165928291,-0.105093009,-0.070207493,0.214723336,0.12,0.056832244,0.192823193,-0.090890114,102.239998,0.010269983,0
0.058095238,0.062,-0.037691085,0.160991156,-0.140800156,-0.070207493,0.214723336,0.12,0.056832244,0.187987976,-0.068205881,102.589996,0.005751087,0
0.057619048,0.062,-0.030920717,0.156071696,-0.140800156,-0.070207493,0.214723336,0.12,0.056832244,0.120024702,-0.090216696,102.360001,0.009378654,0
0.057619048,0.062,-0.015453065,0.144733284,-0.140800156,-0.070207493,0.214723336,0.12,0.056832244,0.10053507,-0.098939391,102.309998,0.011924553,0
0.05952381,0.062,-0.019490433,0.147706264,-0.053866384,-0.070207493,0.214723336,0.12,0.056832244,0.140532639,-0.076382392,102.669998,0.013051564,0
0.061269841,0.062,-0.025758493,0.152303017,-0.053866384,-0.070207493,0.214723336,0.386666667,0.056832244,0.086109135,-0.06442235,102.860001,0.019055016,1
0.062063492,0.062,-0.033792601,0.158161664,-0.053866384,-0.070207493,0.214723336,0.386666667,0.056832244,0.087193096,-0.037678321,103.220001,0.01714781,1
0.063492063,0.062,-0.040973694,0.163366918,-0.053866384,-0.070207493,0.214723336,0.386666667,0.056832244,0.185957824,-0.001188847,103.709999,0.008292363,0
0.065555556,0.062,-0.02869242,0.154446816,-0.053866384,-0.070207493,0.214723336,0.386666667,0.056832244,0.191486298,-0.002330042,103.699997,0.001350039,0
0.068412698,0.062,-0.00331438,0.131104889,-0.053866384,-0.070207493,0.214723336,0.386666667,0.056832244,0.147346391,-3.95E-06,103.739998,0.004434153,0
0.071428571,0.062,0.012985229,0.118856365,-0.053866384,-0.070207493,0.214723336,0.386666667,0.056832244,0.059471944,-0.034773641,103.290001,0.005905712,0
0.073650794,0.062,0.017440268,0.115480588,-0.053866384,-0.070207493,0.214723336,0.386666667,0.056832244,-0.00553831,-0.044560171,103.18,0.001163045,0
0.075555556,0.062,0.020767609,0.112951402,-0.053866384,-0.070207493,0.214723336,0.386666667,0.056832244,-0.05392387,-0.036117716,103.32,0.000871119,0
0.076984127,0.062,0.006428967,0.123802392,-0.053866384,-0.070207493,0.214723336,0.386666667,0.056832244,-0.023457383,-0.025859399,103.529999,-0.004539757,0
0.077460317,0.062,-0.006174561,0.133237772,-0.053866384,-0.070207493,0.214723336,0.386666667,0.056832244,0.037084895,0.000345831,104.010002,-0.008749197,0
0.077777778,0.062,-0.00950649,0.135716315,-0.053866384,-0.070207493,0.214723336,0.386666667,0.056832244,0.208520593,0.047991373,104.82,-0.014787283,-1
0.078571429,0.062,-0.00709814,0.13392546,-0.053866384,-0.070207493,0.214723336,0.386666667,0.056832244,0.246281691,0.042068063,104.989998,-0.014191809,-1
0.079365079,0.062,0.018027591,0.115034643,-0.053866384,-0.070207493,0.214723336,0.386666667,0.056832244,0.17076736,-0.003763566,104.57,-0.005929071,0
0.080952381,0.062,0.014212868,0.117927337,-0.053866384,-0.070207493,0.214723336,0.386666667,0.056832244,0.042647619,-0.069756762,103.839996,0.007511624,0
0.082380952,0.062,0.006368051,0.123848225,-0.053866384,-0.070207493,0.214723336,0.386666667,0.056832244,0.026048122,-0.058121625,104.199997,0.008925144,0
0.083492063,0.062,0.013547294,0.11843113,-0.053866384,-0.070207493,0.214723336,0.386666667,0.056832244,-0.126494979,-0.092293934,103.900002,0.012511982,0
0.085714286,0.062,0.025860991,0.109066633,-0.053866384,-0.070207493,0.214723336,0.386666667,0.056832244,-0.233715247,-0.145187405,103.300003,0.024007705,1
0.087142857,0.062,0.013197917,0.109509275,-0.032499037,-0.070207493,0.214723336,0.386666667,0.056832244,-0.16024921,-0.149420313,103.410004,0.024272255,1
0.088095238,0.062,0.03007706,0.096589899,-0.032499037,-0.070207493,0.214723336,0.54,0.056832244,-0.108119821,-0.181496388,103.059998,0.029885514,1
0.088412698,0.062,0.023481187,0.101659374,-0.032499037,-0.070207493,0.214723336,0.54,0.056832244,-0.152417767,-0.188402636,103.099998,0.027837081,1
0.087777778,0.062,0.02555619,0.095385258,-0.032499037,-0.070207493,0.214723336,0.54,0.056832244,-0.087150883,-0.187417001,103.269997,0.029340623,1
0.087301587,0.062,0.097106664,0.088019227,-0.032499037,-0.070207493,0.214723336,0.54,0.056832244,0.027604831,-0.18156077,103.5,0.0287923,1
0.087619048,0.062,0.09284679,0.091402808,-0.032499037,-0.070207493,0.214723336,0.54,0.056832244,0.074210543,-0.16250178,103.949997,0.031842281,1
0.087936508,0.062,0.060569876,0.116656094,-0.032499037,-0.070207493,0.214723336,0.54,0.056832244,0.213016489,-0.132898909,104.620003,0.030013371,1
0.087619048,0.062,0.036723312,0.134888427,-0.032499037,-0.070207493,0.214723336,0.54,0.056832244,0.275848821,-0.113406931,105.129997,0.030819044,1
0.086666667,0.062,0.019122262,0.14812081,-0.032499037,-0.070207493,0.214723336,0.54,0.056832244,0.26208583,-0.119147732,105.199997,0.027756712,1
0.085079365,0.062,0.01194061,0.153466161,-0.032499037,-0.070207493,0.214723336,0.54,0.056832244,0.307916568,-0.09723918,105.779999,0.021176007,1
0.083809524,0.062,-0.010969265,0.170313782,-0.032499037,-0.070207493,0.214723336,0.54,0.056832244,0.26569932,-0.100938862,105.919998,0.016521904,1
0.082698413,0.062,-0.022806209,0.178898624,-0.032499037,-0.070207493,0.214723336,0.54,0.056832244,0.204581014,-0.100480327,106.139999,0.016864528,1
0.081269841,0.062,-0.01215465,0.171177138,-0.032499037,-0.070207493,0.214723336,0.54,0.056832244,0.113240134,-0.119983912,105.970001,0.015947938,0
0.080793651,0.062,-0.01522459,0.173409295,-0.032499037,-0.070207493,0.214723336,0.54,0.056832244,0.147830395,-0.113551875,106.300003,0.01025396,0
0.081111111,0.062,-0.020804512,0.177452541,-0.032499037,-0.070207493,0.214723336,0.54,0.056832244,0.093914884,-0.115514827,106.480003,0.007888777,0
0.080793651,0.062,-0.050501109,0.198673256,-0.032499037,-0.070207493,0.214723336,0.54,0.056832244,0.178472067,-0.088244558,107.260002,0.002983405,0
0.080793651,0.062,-0.077045112,0.217227228,-0.032499037,-0.070207493,0.214723336,0.54,0.056832244,0.214763359,-0.075788374,107.760002,-0.006124759,0
0.08031746,0.062,-0.088891225,0.225384746,-0.032499037,-0.070207493,0.214723336,0.54,0.056832244,0.31637669,-0.058246917,108.370003,-0.015779265,-1
0.081587302,0.062,-0.07149231,0.213377563,-0.003546699,-0.070207493,0.214723336,0.406666667,0.056832244,0.240473541,-0.080575198,108.120003,-0.010636348,0
0.083809524,0.062,-0.068572785,0.211346829,-0.003546699,-0.070207493,0.214723336,0.406666667,0.056832244,0.2036652,-0.094309161,108.019997,-0.015552685,-1
0.084126984,0.062,-0.064841868,0.208744985,-0.003546699,-0.070207493,0.214723336,0.406666667,0.056832244,0.054398494,-0.118683318,107.669998,-0.022847581,-1
0.084285714,0.062,-0.24870543,0.23223498,0.019122475,-0.070207493,0.214723336,0.406666667,0.056832244,0.022501092,-0.115582143,107.93,-0.026776605,-1
0.083650794,0.062,-0.259278242,0.239008579,0.019122475,-0.070207493,0.214723336,0.406666667,0.056832244,-0.094211801,-0.136447748,107.660004,-0.023314155,-1
0.083015873,0.062,-0.263386732,0.241626749,0.019122475,-0.070207493,0.214723336,0.406666667,0.056832244,-0.097109867,-0.155981298,107.389999,-0.024676423,-1
0.082063492,0.062,-0.278435354,0.251150488,0.019122475,-0.070207493,0.214723336,0.406666667,0.056832244,-0.093178878,-0.165580021,107.32,-0.032799078,-1
0.08047619,0.062,-0.294300181,0.261079699,0.019122475,-0.070207493,0.214723336,0.406666667,0.056832244,-0.011950708,-0.160457887,107.580002,-0.034578927,-1
0.07984127,0.062,-0.292210297,0.25977817,0.019122475,-0.070207493,0.214723336,0.406666667,0.056832244,-0.11071122,-0.187014614,107.099998,-0.029598488,-1
0.078730159,0.062,-0.26707695,0.243971744,0.019122475,-0.070207493,0.214723336,0.406666667,0.056832244,-0.133936937,-0.210980973,106.660004,-0.02503287,-1
0.078730159,0.062,-0.256459803,0.237207992,0.019122475,-0.070207493,0.214723336,0.406666667,0.056832244,-0.056090225,-0.201963865,106.970001,-0.042067869,-1
0.079206349,0.062,-0.247376186,0.231379694,0.019122475,-0.070207493,0.214723336,0.406666667,0.056832244,-0.13165373,-0.232558709,106.339996,-0.048147406,-1
0.082222222,0.062,-0.235432642,0.22365748,0.019122475,-0.070207493,0.214723336,0.406666667,0.056832244,-0.321805779,-0.283854738,105.209999,-0.04191613,-1
0.086190476,0.062,-0.220000501,0.213579258,0.019122475,-0.070207493,0.214723336,0.406666667,-0.013003991,-0.280164969,-0.293578927,105.040001,-0.036367098,-1
0.089365079,0.062,-0.198149373,0.199111821,0.019122475,-0.070207493,0.214723336,0.406666667,-0.013003991,-0.205149375,-0.290973742,105.150002,-0.040133161,-1
0.093174603,0.062,-0.181258451,0.187766901,0.019122475,-0.070207493,0.214723336,0.406666667,-0.013003991,-0.30415492,-0.31049091,104.739998,-0.041054001,-1
0.095555556,0.062,-0.19111693,0.194405729,0.019122475,-0.070207493,0.214723336,0.406666667,-0.013003991,-0.349572382,-0.352430477,103.800003,-0.0257226,-1
0.099047619,0.062,-0.150735118,0.166898956,0.031372505,-0.070207493,0.214723336,0.406666667,-0.013003991,-0.18568925,-0.350494472,103.860001,-0.021567475,-1
0.101269841,-0.0140875,-0.136943457,0.157311527,0.031372505,-0.026248103,0.129763741,0.326666667,-0.013003991,-0.15257536,-0.348128902,103.93,-0.016838257,-1
0.101746032,-0.0140875,-0.131441075,0.153458438,0.031372505,-0.026248103,0.129763741,0.326666667,0.082062454,-0.159356535,-0.34624525,103.989998,-0.018847957,-1
0.102857143,-0.0140875,-0.085543568,0.120679392,0.031372505,-0.026248103,0.129763741,0.326666667,0.082062454,-0.31646851,-0.415642876,102.470001,-0.007611974,0
0.105714286,-0.0140875,-0.045353926,0.08525122,0.031372505,-0.026248103,0.129763741,0.326666667,0.082062454,-0.364129333,-0.473912971,101.220001,0.004050543,0
0.106190476,-0.0140875,-0.035328896,0.077680046,0.031372505,-0.026248103,0.129763741,0.326666667,0.082062454,-0.433673173,-0.494572582,100.800003,0.011706349,0
0.105714286,-0.0140875,-0.058622206,0.095180557,0.151835265,-0.026248103,0.129763741,0.326666667,0.082062454,-0.382476497,-0.475741045,101.220001,0.011954149,0
0.105396825,0.0889,-0.037792712,0.077458133,0.151835265,0.053149578,-0.02423025,0.326666667,0.082062454,-0.433114606,-0.490707483,100.93,0.014366363,0
0.106349206,0.0889,-0.009538634,0.05581286,0.151835265,0.053149578,-0.02423025,0.326666667,0.082062454,-0.288729442,-0.515847368,100.440002,0.019514137,1
0.107619048,0.0889,-0.023328991,0.066438123,0.151835265,0.053149578,-0.02423025,0.326666667,0.082062454,-0.012714046,-0.481750557,101.129997,0.012657046,0
0.10984127,0.0889,-0.024685708,0.067477182,0.151835265,0.053149578,-0.02423025,0.326666667,0.082062454,0.115275392,-0.457017184,101.620003,0.008758108,0
0.111587302,0.0889,-0.041521607,0.080278867,0.151835265,0.053149578,-0.02423025,0.326666667,0.082062454,0.134216788,-0.428333489,102.18,0.00362109,0
0.112063492,0.0889,-0.040716221,0.079670331,0.151835265,0.053149578,-0.02423025,0.326666667,0.082062454,0.154016187,-0.436889713,102.029999,0.009605048,0
0.112380952,0.0889,-0.040236089,0.079307368,0.151835265,0.053149578,-0.02423025,0.326666667,0.082062454,0.175603722,-0.456158085,101.690002,0.011800541,0
0.112063492,0.0889,-0.04167646,0.080395827,0.151835265,0.053149578,-0.02423025,0.326666667,0.082062454,0.070282961,-0.460713087,101.629997,0.012693113,0
0.112857143,0.0889,-0.041602167,0.080339715,0.151835265,0.053149578,-0.02423025,0.326666667,0.082062454,0.050430055,-0.442243055,101.980003,0.011963071,0
0.111269841,0.0889,-0.049340977,0.086167059,0.151835265,0.053149578,-0.02423025,0.326666667,0.082062454,0.034867017,-0.417842561,102.43,0.010836679,0
0.108253968,0.0889,-0.05989451,0.09405711,0.151835265,0.053149578,-0.02423025,0.326666667,0.082062454,0.048837386,-0.422327843,102.379997,0.011232682,0
0.106666667,0.0889,-0.067419169,0.099643097,0.151835265,0.053149578,-0.02423025,0.326666667,0.082062454,0.099051337,-0.422690838,102.400002,0.012207031,0
0.105714286,0.0889,-0.071468673,0.102635746,0.151835265,0.053149578,-0.02423025,0.326666667,0.082062454,0.108807311,-0.423316651,102.410004,0.01191283,0
0.107460317,0.0889,-0.059912502,0.094070506,0.151835265,0.053149578,-0.02423025,0.326666667,0.082062454,0.073860249,-0.418125024,102.510002,0.011706146,0
0.108253968,0.0889,-0.054736154,0.084504514,0.151835265,0.053149578,-0.02423025,0.326666667,0.082062454,0.016717002,-0.416136929,102.550003,0.010336401,0
0.110793651,0.0889,-0.096138625,0.096657063,-0.010715577,0.053149578,-0.02423025,0.326666667,0.082062454,0.08737085,-0.386216594,103.010002,-0.005533443,0
0.116349206,0.0889,-0.091480793,0.093236064,-0.010715577,0.053149578,-0.02423025,0.466666667,0.082062454,0.068033407,-0.39381682,102.889999,-0.014481456,-1
0.120793651,0.0889,-0.074668251,0.080784927,-0.010715577,0.053149578,-0.02423025,0.466666667,0.082062454,0.070789241,-0.390948275,102.919998,-0.022055927,-1
0.120793651,0.0889,-0.082211365,0.086391307,-0.010715577,0.053149578,-0.02423025,0.466666667,0.082062454,0.095514261,-0.370306677,103.199997,-0.033042598,-1
0.122063492,0.0889,-0.075142696,0.081138523,-0.010715577,0.053149578,-0.02423025,0.466666667,0.082062454,0.136592896,-0.343929333,103.540001,-0.047711058,-1
0.125396825,0.0889,-0.084538737,0.08604569,-0.087541177,0.053149578,-0.02423025,0.466666667,0.082062454,0.071752426,-0.342806692,103.529999,-0.053607612,-1
0.128888889,0.0889,-0.099435032,0.097013777,-0.087541177,0.053149578,-0.02423025,0.466666667,0.082062454,0.104748534,-0.331089052,103.650002,-0.050168885,-1
0.133809524,0.0889,-0.10738196,0.102813807,-0.087541177,0.053149578,-0.02423025,0.466666667,0.082062454,0.097875549,-0.329747186,103.629997,-0.052976919,-1
0.138730159,0.0889,-0.093619869,0.092747086,-0.087541177,0.053149578,-0.02423025,0.466666667,0.082062454,0.070251113,-0.318729855,103.709999,-0.053803896,-1
0.143174603,0.0889,-0.072883068,0.077375099,-0.087541177,0.053149578,-0.02423025,0.466666667,0.082062454,0.009651578,-0.321921488,103.610001,-0.050477791,-1
0.148730159,0.0889,-0.046992597,0.057831397,-0.087541177,0.053149578,-0.02423025,0.466666667,0.082062454,-0.152004934,-0.425137501,102.440002,-0.030456872,-1
0.155873016,0.0889,-0.020612476,0.03750513,-0.087541177,0.053149578,-0.02423025,0.466666667,0.082062454,-0.316990695,-0.528077911,101.400002,-0.016666696,-1
0.164285714,0.0889,0.000620756,0.020832947,-0.087541177,0.053149578,-0.02423025,0.466666667,0.082062454,-0.422964295,-0.613897815,100.650002,-0.019374118,-1
0.173492063,0.0889,0.024538637,0.001710256,-0.087541177,0.053149578,-0.02423025,0.466666667,0.082062454,-0.561178183,-0.727525307,99.790001,-0.01142398,0
0.18,0.0889,0.046448345,-0.016134058,-0.087541177,0.053149578,-0.02423025,0.466666667,0.082062454,-0.725877007,-0.908656665,98.599998,0.003955375,0
0.186349206,0.0889,0.046609385,-0.016266396,-0.087541177,0.053149578,-0.02423025,0.466666667,0.082062454,-0.650278317,-1.043896813,97.980003,0.013676229,0
0.193650794,0.0889,0.030201275,-0.002871329,-0.087541177,0.053149578,-0.02423025,0.466666667,0.082062454,-0.428064295,-1.027663636,98.449997,0.006094525,0
0.19952381,0.0889,0.035916986,-0.007517209,-0.087541177,0.053149578,-0.02423025,0.466666667,0.082062454,-0.3653677,-1.153729698,98.139999,0.002547381,0
0.203968254,0.0889,0.027889805,-0.000998606,-0.136529953,0.053149578,-0.02423025,0.466666667,0.082062454,-0.241662525,-1.255376988,98.129997,-0.001324743,0
0.206666667,0.0889,-0.010300954,0.029443822,-0.136529953,0.053149578,-0.02423025,0.473333333,0.082062454,-0.031946244,-1.32166582,98.379997,-0.001321376,0
0.20952381,0.0889,-0.044297883,0.05577441,-0.136529953,0.053149578,-0.02423025,0.473333333,0.082062454,0.192738766,-1.174932361,99.32,-0.008356847,0
0.212380952,0.0889,-0.067722244,0.072251924,-0.136529953,0.053149578,-0.02423025,0.473333333,0.082062454,0.180523807,-1.167252713,99.709999,-0.005014542,0
0.214920635,0.0889,-0.038171127,0.049807768,-0.136529953,0.053149578,-0.02423025,0.473333333,0.082062454,0.081053411,-1.571428571,98.699997,0.011550142,0
0.217777778,0.0889,-0.03281357,0.045682606,-0.136529953,0.053149578,-0.02423025,0.473333333,0.082062454,0.075303018,-1.571428571,98.650002,0.00993406,0
0.221746032,0.0889,-0.044265448,0.054479096,-0.136529953,0.053149578,-0.02423025,0.473333333,0.082062454,0.088032126,-1.571428571,98.989998,0.005152056,0
0.226031746,0.0889,-0.065388658,0.070498363,-0.136529953,0.053149578,-0.02423025,0.473333333,0.082062454,0,-1.571428571,99.32,0.003423319,0
0.23015873,0.0889,-0.047126874,0.076708478,-0.098234743,0.053149578,-0.02423025,0.473333333,0.130382363,-0.09518944,-1.571428571,99.050003,0.01352848,0
0.234444444,0.0889,-0.021407205,0.057089901,-0.098234743,0.053149578,-0.02423025,0.473333333,0.130382363,-0.045010091,0.428571429,98.389999,0.02754344,1
0.236666667,0.0889,-0.019306105,0.055469515,-0.098234743,0.053149578,-0.02423025,0.473333333,0.130382363,-0.094752478,0.428571429,98,0.035816347,1
0.238888889,0.0889,-0.036729728,0.068825595,-0.098234743,0.053149578,-0.02423025,0.473333333,0.130382363,-0.107596947,0.428571429,98.25,0.032264611,1
0.240952381,0.0889,-0.042096178,0.072902369,-0.098234743,0.053149578,-0.02423025,0.473333333,0.130382363,-0.1203896,0.428571429,98.489998,0.023251102,1
0.242698413,0.1419375,-0.056229568,0.083557289,-0.098234743,-0.142219437,0.539768711,0.473333333,0.130382363,0.023038576,0.428571429,99.209999,0.014817065,0
0.242857143,0.1419375,-0.105289757,0.119645806,-0.098234743,-0.142219437,0.539768711,0.473333333,0.130382363,0.207474396,0.262783154,99.839996,0.000500831,0
0.242222222,0.1419375,-0.129898988,0.137241186,-0.098234743,-0.142219437,0.539768711,0.473333333,0.130382363,0.233721491,0.325547892,99.629997,0.00511896,0
0.241111111,0.1419375,-0.149762797,0.15120526,-0.098234743,-0.142219437,0.539768711,0.473333333,0.130382363,0.179468772,0.325630735,99.5,0.015276352,0
0.241587302,0.1419375,-0.12251947,0.131999561,-0.098234743,-0.142219437,0.539768711,0.473333333,0.130382363,0.167713935,0.212445622,99.660004,0.018964468,1
0.243015873,0.1419375,-0.137048122,0.142291192,-0.098234743,-0.142219437,0.539768711,0.473333333,0.130382363,0.167916556,-0.111133593,100.389999,0.012551081,0
0.244126984,0.1419375,-0.165735619,0.162283053,-0.098234743,-0.142219437,0.539768711,0.473333333,0.130382363,0.178041829,-0.415836151,101.099998,0.004648882,0
0.244920635,0.1419375,-0.166173292,0.162584729,-0.098234743,-0.142219437,0.539768711,0.473333333,0.130382363,0.264577024,-0.582727436,101.510002,0.000196995,0
0.245555556,0.1419375,-0.136657388,0.146002598,-0.216023107,-0.142219437,0.539768711,0.346666667,0.130382363,0.270445113,-0.541543858,101.419998,-0.007789401,0
0.246666667,0.1419375,-0.120019071,0.134228868,-0.216023107,-0.142219437,0.539768711,0.346666667,0.130382363,0.158760952,-0.296781706,100.779999,0,0
0.246984127,0.1419375,-0.127498508,0.139539972,-0.216023107,-0.142219437,0.539768711,0.346666667,0.130382363,0.041148902,-0.267308178,100.68,0.005562157,0
0.247301587,0.1419375,-0.12740576,0.139474298,-0.216023107,-0.142219437,0.539768711,0.346666667,0.130382363,-0.173047354,-0.007391302,99.889999,0.006707368,0
0.246190476,0.1419375,-0.123798244,0.136916221,-0.216023107,-0.142219437,0.539768711,0.346666667,-0.02446894,-0.195441099,-0.116002246,100.139999,0.006391053,0
0.244285714,0.1419375,-0.160077771,0.162325929,-0.216023107,-0.142219437,0.539768711,0.346666667,-0.02446894,-0.056566028,-0.407051192,101.019997,-0.002177727,0
0.242380952,0.1419375,-0.195579504,0.186528745,-0.036745799,-0.142219437,0.539768711,0.346666667,-0.02446894,0.108321584,-0.567025572,101.550003,-0.002757321,0
